Table 210-06503 : Underemployed persons and underemployment rate by detailed industry of main employment,,,,,
 ,,,,,
 , , ,Underemployed persons (1),Underemployed persons (1),Underemployment rate (2)
,,,No. ('000),Percentage share (%),(%)
Year / Moving 3-month period,,Detailed industry of main employment (3) (4),,,
1/2009 - 3/2009,,"     Decoration, repair and maintenance for buildings",9.4,12.1,14.0
1/2009 - 3/2009,,Import/export trade and wholesale,2.1,2.8,0.4
1/2009 - 3/2009,,     Import and export trade,1.5,1.9,0.3
1/2009 - 3/2009,,     Wholesale,0.7,0.8,1.5
1/2009 - 3/2009,,"Retail, accommodation and food services (5)",11.4,14.6,2.0
1/2009 - 3/2009,,     Retail,4.7,6.1,1.5
1/2009 - 3/2009,,     Accommodation and food services,6.6,8.5,2.4
1/2009 - 3/2009,,          Accommodation services,0.6,0.8,1.6
1/2009 - 3/2009,,          Food and beverage service activities,6.0,7.7,2.6
1/2009 - 3/2009,,"Transportation, storage, postal and courier services, information and communications",12.4,15.9,2.8
1/2009 - 3/2009,,     Transportation and storage,11.0,14.1,3.5
1/2009 - 3/2009,,          Transportation,9.7,12.5,4.2
1/2009 - 3/2009,,          Warehousing and support activities for transportation,1.3,1.7,1.6
1/2009 - 3/2009,,     Postal and courier activities,0.5,0.7,2.6
1/2009 - 3/2009,,     Information and communications,0.8,1.0,0.8
1/2009 - 3/2009,,"Financing, insurance, real estate, professional and business services",5.8,7.4,0.9
1/2009 - 3/2009,,     Financing and insurance,0.6,0.8,0.3
1/2009 - 3/2009,,          Financing,[*7],[*7],[*7]
1/2009 - 3/2009,,          Insurance,[*7],[*7],[*7]
1/2009 - 3/2009,,     Real estate and professional and business services,5.1,6.6,1.1
1/2009 - 3/2009,,          Real estate,0.5,0.7,0.4
1/2009 - 3/2009,,          Professional and business services,4.6,5.9,1.5
1/2009 - 3/2009,,               Professional and business services (excl. cleaning and similar activities),2.5,3.2,1.0
1/2009 - 3/2009,,               Cleaning and similar activities,2.1,2.7,3.0
1/2009 - 3/2009,,"Public administration, social and personal services",11.9,15.3,1.4
1/2009 - 3/2009,,     Public administration,[*7],[*7],[*7]
1/2009 - 3/2009,,     Education,2.6,3.4,1.4
1/2009 - 3/2009,,     Human health and social work activities,0.9,1.2,0.5
1/2009 - 3/2009,,          Human health activities,[*7],[*7],[*7]
1/2009 - 3/2009,,          Social work activities,[*7],[*7],[*7]
1/2009 - 3/2009,,"     Arts, entertainment and recreation",2.4,3.0,4.9
1/2009 - 3/2009,,     Other service activities,5.8,7.5,1.6
1/2009 - 3/2009,,Other industries,[*7],[*7],[*7]
1/2009 - 3/2009,,Overall,77.9,100.0,2.1
2/2009 - 4/2009,,Manufacturing,2.5,3.2,1.5
2/2009 - 4/2009,,Construction,32.0,40.9,11.1
2/2009 - 4/2009,,     Foundation and superstructure,22.8,29.2,10.1
2/2009 - 4/2009,,"     Decoration, repair and maintenance for buildings",9.2,11.7,14.4
2/2009 - 4/2009,,Import/export trade and wholesale,2.6,3.3,0.4
2/2009 - 4/2009,,     Import and export trade,1.7,2.2,0.3
2/2009 - 4/2009,,     Wholesale,0.9,1.1,1.9
2/2009 - 4/2009,,"Retail, accommodation and food services (5)",11.1,14.2,1.9
2/2009 - 4/2009,,     Retail,4.7,6.0,1.5
2/2009 - 4/2009,,     Accommodation and food services,6.4,8.1,2.3
2/2009 - 4/2009,,          Accommodation services,0.5,0.7,1.3
2/2009 - 4/2009,,          Food and beverage service activities,5.8,7.5,2.5
2/2009 - 4/2009,,"Transportation, storage, postal and courier services, information and communications",11.7,15.0,2.7
2/2009 - 4/2009,,     Transportation and storage,10.6,13.6,3.4
2/2009 - 4/2009,,          Transportation,9.0,11.5,3.9
2/2009 - 4/2009,,          Warehousing and support activities for transportation,1.6,2.1,2.0
2/2009 - 4/2009,,     Postal and courier activities,[*7],[*7],[*7]
2/2009 - 4/2009,,     Information and communications,0.8,1.0,0.8
2/2009 - 4/2009,,"Financing, insurance, real estate, professional and business services",6.2,8.0,0.9
2/2009 - 4/2009,,     Financing and insurance,0.7,0.9,0.3
2/2009 - 4/2009,,          Financing,[*7],[*7],[*7]
2/2009 - 4/2009,,          Insurance,0.6,0.7,1.3
2/2009 - 4/2009,,     Real estate and professional and business services,5.6,7.1,1.2
2/2009 - 4/2009,,          Real estate,0.9,1.1,0.6
2/2009 - 4/2009,,          Professional and business services,4.7,6.0,1.5
2/2009 - 4/2009,,               Professional and business services (excl. cleaning and similar activities),2.5,3.2,1.0
2/2009 - 4/2009,,               Cleaning and similar activities,2.2,2.8,3.2
2/2009 - 4/2009,,"Public administration, social and personal services",12.0,15.4,1.4
2/2009 - 4/2009,,     Public administration,[*7],[*7],[*7]
2/2009 - 4/2009,,     Education,3.0,3.8,1.6
2/2009 - 4/2009,,     Human health and social work activities,[*7],[*7],[*7]
2/2009 - 4/2009,,          Human health activities,[*7],[*7],[*7]
2/2009 - 4/2009,,          Social work activities,[*7],[*7],[*7]
2/2009 - 4/2009,,"     Arts, entertainment and recreation",2.6,3.3,5.3
2/2009 - 4/2009,,     Other service activities,5.8,7.5,1.6
2/2009 - 4/2009,,Other industries,[*7],[*7],[*7]
2/2009 - 4/2009,,Overall,78.1,100.0,2.1
3/2009 - 5/2009,,Manufacturing,3.2,3.8,1.9
3/2009 - 5/2009,,Construction,36.7,43.7,12.8
3/2009 - 5/2009,,     Foundation and superstructure,25.1,29.9,11.3
3/2009 - 5/2009,,"     Decoration, repair and maintenance for buildings",11.6,13.8,17.9
3/2009 - 5/2009,,Import/export trade and wholesale,2.8,3.4,0.5
3/2009 - 5/2009,,     Import and export trade,2.3,2.7,0.4
3/2009 - 5/2009,,     Wholesale,0.6,0.7,1.2
3/2009 - 5/2009,,"Retail, accommodation and food services (5)",10.6,12.6,1.8
3/2009 - 5/2009,,     Retail,4.1,4.9,1.3
3/2009 - 5/2009,,     Accommodation and food services,6.5,7.7,2.3
3/2009 - 5/2009,,          Accommodation services,0.5,0.6,1.2
3/2009 - 5/2009,,          Food and beverage service activities,6.0,7.1,2.6
3/2009 - 5/2009,,"Transportation, storage, postal and courier services, information and communications",12.8,15.2,2.9
3/2009 - 5/2009,,     Transportation and storage,11.7,13.9,3.8
3/2009 - 5/2009,,          Transportation,9.5,11.3,4.1
3/2009 - 5/2009,,          Warehousing and support activities for transportation,2.2,2.7,2.8
3/2009 - 5/2009,,     Postal and courier activities,[*7],[*7],[*7]
3/2009 - 5/2009,,     Information and communications,1.0,1.2,0.9
3/2009 - 5/2009,,"Financing, insurance, real estate, professional and business services",5.8,6.9,0.9
3/2009 - 5/2009,,     Financing and insurance,0.6,0.7,0.3
3/2009 - 5/2009,,          Financing,[*7],[*7],[*7]
3/2009 - 5/2009,,          Insurance,[*7],[*7],[*7]
3/2009 - 5/2009,,     Real estate and professional and business services,5.2,6.2,1.1
3/2009 - 5/2009,,          Real estate,0.7,0.8,0.5
3/2009 - 5/2009,,          Professional and business services,4.5,5.4,1.5
3/2009 - 5/2009,,               Professional and business services (excl. cleaning and similar activities),2.9,3.5,1.2
3/2009 - 5/2009,,               Cleaning and similar activities,1.6,1.9,2.4
3/2009 - 5/2009,,"Public administration, social and personal services",12.0,14.3,1.3
3/2009 - 5/2009,,     Public administration,[*7],[*7],[*7]
3/2009 - 5/2009,,     Education,3.0,3.5,1.5
3/2009 - 5/2009,,     Human health and social work activities,0.5,0.6,0.3
3/2009 - 5/2009,,          Human health activities,[*7],[*7],[*7]
3/2009 - 5/2009,,          Social work activities,[*7],[*7],[*7]
3/2009 - 5/2009,,"     Arts, entertainment and recreation",2.6,3.1,5.3
3/2009 - 5/2009,,     Other service activities,5.9,7.0,1.5
3/2009 - 5/2009,,Other industries,[*7],[*7],[*7]
3/2009 - 5/2009,,Overall,84.0,100.0,2.3
4/2009 - 6/2009,,Manufacturing,2.8,3.4,1.7
4/2009 - 6/2009,,Construction,38.1,45.7,13.2
4/2009 - 6/2009,,     Foundation and superstructure,24.7,29.7,11.1
4/2009 - 6/2009,,"     Decoration, repair and maintenance for buildings",13.4,16.0,20.3
4/2009 - 6/2009,,Import/export trade and wholesale,2.8,3.3,0.5
4/2009 - 6/2009,,     Import and export trade,2.1,2.5,0.4
4/2009 - 6/2009,,     Wholesale,0.6,0.8,1.4
4/2009 - 6/2009,,"Retail, accommodation and food services (5)",10.0,12.0,1.7
4/2009 - 6/2009,,     Retail,4.3,5.2,1.4
4/2009 - 6/2009,,     Accommodation and food services,5.7,6.8,2.1
4/2009 - 6/2009,,          Accommodation services,[*7],[*7],[*7]
4/2009 - 6/2009,,          Food and beverage service activities,5.3,6.3,2.3
4/2009 - 6/2009,,"Transportation, storage, postal and courier services, information and communications",11.8,14.2,2.7
4/2009 - 6/2009,,     Transportation and storage,10.9,13.1,3.5
4/2009 - 6/2009,,          Transportation,9.3,11.2,4.1
4/2009 - 6/2009,,          Warehousing and support activities for transportation,1.6,1.9,2.0
4/2009 - 6/2009,,     Postal and courier activities,[*7],[*7],[*7]
4/2009 - 6/2009,,     Information and communications,0.9,1.1,0.8
4/2009 - 6/2009,,"Financing, insurance, real estate, professional and business services",5.5,6.7,0.8
4/2009 - 6/2009,,     Financing and insurance,[*7],[*7],[*7]
4/2009 - 6/2009,,          Financing,[*7],[*7],[*7]
4/2009 - 6/2009,,          Insurance,[*7],[*7],[*7]
4/2009 - 6/2009,,     Real estate and professional and business services,5.1,6.1,1.1
4/2009 - 6/2009,,          Real estate,0.9,1.0,0.6
4/2009 - 6/2009,,          Professional and business services,4.3,5.1,1.4
4/2009 - 6/2009,,               Professional and business services (excl. cleaning and similar activities),2.6,3.1,1.1
4/2009 - 6/2009,,               Cleaning and similar activities,1.7,2.0,2.5
4/2009 - 6/2009,,"Public administration, social and personal services",12.1,14.5,1.3
4/2009 - 6/2009,,     Public administration,[*7],[*7],[*7]
4/2009 - 6/2009,,     Education,2.7,3.2,1.4
4/2009 - 6/2009,,     Human health and social work activities,0.7,0.9,0.4
4/2009 - 6/2009,,          Human health activities,[*7],[*7],[*7]
4/2009 - 6/2009,,          Social work activities,0.5,0.6,0.8
4/2009 - 6/2009,,"     Arts, entertainment and recreation",2.7,3.2,5.4
4/2009 - 6/2009,,     Other service activities,5.9,7.1,1.5
4/2009 - 6/2009,,Other industries,[*7],[*7],[*7]
4/2009 - 6/2009,,Overall,83.3,100.0,2.3
5/2009 - 7/2009,,Manufacturing,3.1,3.6,1.8
5/2009 - 7/2009,,Construction,37.6,42.9,13.2
5/2009 - 7/2009,,     Foundation and superstructure,23.6,26.9,10.9
5/2009 - 7/2009,,"     Decoration, repair and maintenance for buildings",14.0,16.0,19.9
5/2009 - 7/2009,,Import/export trade and wholesale,3.8,4.4,0.7
5/2009 - 7/2009,,     Import and export trade,3.0,3.5,0.6
5/2009 - 7/2009,,     Wholesale,0.8,0.9,1.7
5/2009 - 7/2009,,"Retail, accommodation and food services (5)",11.9,13.6,2.0
5/2009 - 7/2009,,     Retail,4.8,5.5,1.6
5/2009 - 7/2009,,     Accommodation and food services,7.1,8.1,2.6
5/2009 - 7/2009,,          Accommodation services,[*7],[*7],[*7]
5/2009 - 7/2009,,          Food and beverage service activities,6.6,7.5,2.8
5/2009 - 7/2009,,"Transportation, storage, postal and courier services, information and communications",12.2,13.9,2.7
5/2009 - 7/2009,,     Transportation and storage,10.9,12.4,3.4
5/2009 - 7/2009,,          Transportation,8.9,10.1,3.7
5/2009 - 7/2009,,          Warehousing and support activities for transportation,2.0,2.3,2.4
5/2009 - 7/2009,,     Postal and courier activities,[*7],[*7],[*7]
5/2009 - 7/2009,,     Information and communications,1.1,1.3,1.0
5/2009 - 7/2009,,"Financing, insurance, real estate, professional and business services",5.3,6.0,0.8
5/2009 - 7/2009,,     Financing and insurance,[*7],[*7],[*7]
5/2009 - 7/2009,,          Financing,[*7],[*7],[*7]
5/2009 - 7/2009,,          Insurance,[*7],[*7],[*7]
5/2009 - 7/2009,,     Real estate and professional and business services,4.8,5.5,1.1
5/2009 - 7/2009,,          Real estate,[*7],[*7],[*7]
5/2009 - 7/2009,,          Professional and business services,4.4,5.0,1.4
5/2009 - 7/2009,,               Professional and business services (excl. cleaning and similar activities),2.5,2.8,1.0
5/2009 - 7/2009,,               Cleaning and similar activities,1.9,2.2,2.8
5/2009 - 7/2009,,"Public administration, social and personal services",13.2,15.1,1.5
5/2009 - 7/2009,,     Public administration,[*7],[*7],[*7]
5/2009 - 7/2009,,     Education,3.0,3.4,1.6
5/2009 - 7/2009,,     Human health and social work activities,0.8,1.0,0.5
5/2009 - 7/2009,,          Human health activities,[*7],[*7],[*7]
5/2009 - 7/2009,,          Social work activities,0.6,0.7,1.0
5/2009 - 7/2009,,"     Arts, entertainment and recreation",2.5,2.8,4.5
5/2009 - 7/2009,,     Other service activities,6.8,7.8,1.8
5/2009 - 7/2009,,Other industries,[*7],[*7],[*7]
5/2009 - 7/2009,,Overall,87.6,100.0,2.4
6/2009 - 8/2009,,Manufacturing,2.0,2.3,1.2
6/2009 - 8/2009,,Construction,34.7,39.9,12.3
6/2009 - 8/2009,,     Foundation and superstructure,21.6,24.8,10.3
6/2009 - 8/2009,,"     Decoration, repair and maintenance for buildings",13.1,15.0,18.4
6/2009 - 8/2009,,Import/export trade and wholesale,4.7,5.4,0.8
6/2009 - 8/2009,,     Import and export trade,3.7,4.2,0.7
6/2009 - 8/2009,,     Wholesale,1.0,1.2,2.2
6/2009 - 8/2009,,"Retail, accommodation and food services (5)",13.4,15.4,2.3
6/2009 - 8/2009,,     Retail,5.9,6.8,1.9
6/2009 - 8/2009,,     Accommodation and food services,7.5,8.6,2.7
6/2009 - 8/2009,,          Accommodation services,[*7],[*7],[*7]
6/2009 - 8/2009,,          Food and beverage service activities,7.0,8.1,3.0
6/2009 - 8/2009,,"Transportation, storage, postal and courier services, information and communications",11.5,13.2,2.5
6/2009 - 8/2009,,     Transportation and storage,10.4,11.9,3.2
6/2009 - 8/2009,,          Transportation,9.0,10.3,3.7
6/2009 - 8/2009,,          Warehousing and support activities for transportation,1.4,1.6,1.6
6/2009 - 8/2009,,     Postal and courier activities,[*7],[*7],[*7]
6/2009 - 8/2009,,     Information and communications,0.9,1.1,0.8
6/2009 - 8/2009,,"Financing, insurance, real estate, professional and business services",5.7,6.5,0.8
6/2009 - 8/2009,,     Financing and insurance,0.5,0.6,0.2
6/2009 - 8/2009,,          Financing,[*7],[*7],[*7]
6/2009 - 8/2009,,          Insurance,[*7],[*7],[*7]
6/2009 - 8/2009,,     Real estate and professional and business services,5.2,5.9,1.2
6/2009 - 8/2009,,          Real estate,0.6,0.7,0.4
6/2009 - 8/2009,,          Professional and business services,4.6,5.3,1.5
6/2009 - 8/2009,,               Professional and business services (excl. cleaning and similar activities),2.6,3.0,1.1
6/2009 - 8/2009,,               Cleaning and similar activities,1.9,2.2,3.0
6/2009 - 8/2009,,"Public administration, social and personal services",14.2,16.4,1.6
6/2009 - 8/2009,,     Public administration,[*7],[*7],[*7]
6/2009 - 8/2009,,     Education,4.2,4.8,2.2
6/2009 - 8/2009,,     Human health and social work activities,1.1,1.2,0.6
6/2009 - 8/2009,,          Human health activities,[*7],[*7],[*7]
6/2009 - 8/2009,,          Social work activities,0.6,0.7,1.0
6/2009 - 8/2009,,"     Arts, entertainment and recreation",2.1,2.4,3.8
6/2009 - 8/2009,,     Other service activities,6.8,7.8,1.9
6/2009 - 8/2009,,Other industries,0.8,0.9,3.5
6/2009 - 8/2009,,Overall,86.9,100.0,2.4
7/2009 - 9/2009,,Manufacturing,1.6,1.8,1.0
7/2009 - 9/2009,,Construction,34.7,39.1,12.2
7/2009 - 9/2009,,     Foundation and superstructure,22.1,25.0,10.8
7/2009 - 9/2009,,"     Decoration, repair and maintenance for buildings",12.5,14.1,16.1
7/2009 - 9/2009,,Import/export trade and wholesale,4.9,5.5,0.8
7/2009 - 9/2009,,     Import and export trade,3.8,4.3,0.7
7/2009 - 9/2009,,     Wholesale,1.1,1.2,2.5
7/2009 - 9/2009,,"Retail, accommodation and food services (5)",15.5,17.5,2.6
7/2009 - 9/2009,,     Retail,6.9,7.8,2.2
7/2009 - 9/2009,,     Accommodation and food services,8.6,9.7,3.1
7/2009 - 9/2009,,          Accommodation services,0.6,0.7,1.6
7/2009 - 9/2009,,          Food and beverage service activities,8.0,9.0,3.4
7/2009 - 9/2009,,"Transportation, storage, postal and courier services, information and communications",12.0,13.6,2.6
7/2009 - 9/2009,,     Transportation and storage,10.6,12.0,3.3
7/2009 - 9/2009,,          Transportation,9.0,10.1,3.8
7/2009 - 9/2009,,          Warehousing and support activities for transportation,1.7,1.9,1.9
7/2009 - 9/2009,,     Postal and courier activities,0.5,0.6,2.8
7/2009 - 9/2009,,     Information and communications,0.8,0.9,0.7
7/2009 - 9/2009,,"Financing, insurance, real estate, professional and business services",5.8,6.5,0.9
7/2009 - 9/2009,,     Financing and insurance,[*7],[*7],[*7]
7/2009 - 9/2009,,          Financing,[*7],[*7],[*7]
7/2009 - 9/2009,,          Insurance,[*7],[*7],[*7]
7/2009 - 9/2009,,     Real estate and professional and business services,5.3,6.0,1.2
7/2009 - 9/2009,,          Real estate,0.5,0.6,0.4
7/2009 - 9/2009,,          Professional and business services,4.8,5.4,1.6
7/2009 - 9/2009,,               Professional and business services (excl. cleaning and similar activities),2.3,2.6,0.9
7/2009 - 9/2009,,               Cleaning and similar activities,2.5,2.8,3.9
7/2009 - 9/2009,,"Public administration, social and personal services",13.5,15.2,1.5
7/2009 - 9/2009,,     Public administration,[*7],[*7],[*7]
7/2009 - 9/2009,,     Education,4.6,5.2,2.4
7/2009 - 9/2009,,     Human health and social work activities,1.0,1.1,0.6
7/2009 - 9/2009,,          Human health activities,[*7],[*7],[*7]
7/2009 - 9/2009,,          Social work activities,0.8,0.9,1.2
7/2009 - 9/2009,,"     Arts, entertainment and recreation",2.0,2.2,3.7
7/2009 - 9/2009,,     Other service activities,6.0,6.7,1.6
7/2009 - 9/2009,,Other industries,0.7,0.8,3.3
7/2009 - 9/2009,,Overall,88.6,100.0,2.4
8/2009 - 10/2009,,Manufacturing,2.3,2.6,1.4
8/2009 - 10/2009,,Construction,36.5,41.7,12.9
8/2009 - 10/2009,,     Foundation and superstructure,23.9,27.3,11.5
8/2009 - 10/2009,,"     Decoration, repair and maintenance for buildings",12.6,14.4,16.6
8/2009 - 10/2009,,Import/export trade and wholesale,4.1,4.7,0.7
8/2009 - 10/2009,,     Import and export trade,3.1,3.6,0.6
8/2009 - 10/2009,,     Wholesale,1.0,1.1,2.3
8/2009 - 10/2009,,"Retail, accommodation and food services (5)",13.3,15.2,2.3
8/2009 - 10/2009,,     Retail,6.4,7.4,2.1
8/2009 - 10/2009,,     Accommodation and food services,6.8,7.8,2.5
8/2009 - 10/2009,,          Accommodation services,0.8,0.9,1.9
8/2009 - 10/2009,,          Food and beverage service activities,6.1,6.9,2.6
8/2009 - 10/2009,,"Transportation, storage, postal and courier services, information and communications",11.8,13.5,2.6
8/2009 - 10/2009,,     Transportation and storage,10.8,12.3,3.4
8/2009 - 10/2009,,          Transportation,9.8,11.2,4.1
8/2009 - 10/2009,,          Warehousing and support activities for transportation,1.0,1.1,1.3
8/2009 - 10/2009,,     Postal and courier activities,[*7],[*7],[*7]
8/2009 - 10/2009,,     Information and communications,0.6,0.7,0.5
8/2009 - 10/2009,,"Financing, insurance, real estate, professional and business services",6.5,7.4,1.0
8/2009 - 10/2009,,     Financing and insurance,[*7],[*7],[*7]
8/2009 - 10/2009,,          Financing,[*7],[*7],[*7]
8/2009 - 10/2009,,          Insurance,[*7],[*7],[*7]
8/2009 - 10/2009,,     Real estate and professional and business services,6.2,7.0,1.4
8/2009 - 10/2009,,          Real estate,0.8,0.9,0.6
8/2009 - 10/2009,,          Professional and business services,5.3,6.1,1.8
8/2009 - 10/2009,,               Professional and business services (excl. cleaning and similar activities),3.0,3.5,1.3
8/2009 - 10/2009,,               Cleaning and similar activities,2.3,2.6,3.7
8/2009 - 10/2009,,"Public administration, social and personal services",12.8,14.6,1.4
8/2009 - 10/2009,,     Public administration,[*7],[*7],[*7]
8/2009 - 10/2009,,     Education,4.0,4.5,2.1
8/2009 - 10/2009,,     Human health and social work activities,1.4,1.6,0.9
8/2009 - 10/2009,,          Human health activities,[*7],[*7],[*7]
8/2009 - 10/2009,,          Social work activities,1.1,1.3,1.7
8/2009 - 10/2009,,"     Arts, entertainment and recreation",2.4,2.7,4.6
8/2009 - 10/2009,,     Other service activities,5.0,5.8,1.4
8/2009 - 10/2009,,Other industries,[*7],[*7],[*7]
8/2009 - 10/2009,,Overall,87.5,100.0,2.4
9/2009 - 11/2009,,Manufacturing,2.3,2.6,1.5
9/2009 - 11/2009,,Construction,39.2,44.2,13.4
9/2009 - 11/2009,,     Foundation and superstructure,25.7,29.0,11.9
9/2009 - 11/2009,,"     Decoration, repair and maintenance for buildings",13.5,15.2,17.8
9/2009 - 11/2009,,Import/export trade and wholesale,3.1,3.5,0.5
9/2009 - 11/2009,,     Import and export trade,2.3,2.5,0.4
9/2009 - 11/2009,,     Wholesale,0.9,1.0,2.1
9/2009 - 11/2009,,"Retail, accommodation and food services (5)",13.6,15.3,2.3
9/2009 - 11/2009,,     Retail,6.8,7.7,2.2
9/2009 - 11/2009,,     Accommodation and food services,6.8,7.6,2.5
9/2009 - 11/2009,,          Accommodation services,0.8,0.9,1.9
9/2009 - 11/2009,,          Food and beverage service activities,6.0,6.7,2.6
9/2009 - 11/2009,,"Transportation, storage, postal and courier services, information and communications",11.5,12.9,2.6
9/2009 - 11/2009,,     Transportation and storage,10.6,12.0,3.4
9/2009 - 11/2009,,          Transportation,9.9,11.2,4.2
9/2009 - 11/2009,,          Warehousing and support activities for transportation,0.7,0.8,0.9
9/2009 - 11/2009,,     Postal and courier activities,[*7],[*7],[*7]
9/2009 - 11/2009,,     Information and communications,[*7],[*7],[*7]
9/2009 - 11/2009,,"Financing, insurance, real estate, professional and business services",6.8,7.6,1.0
9/2009 - 11/2009,,     Financing and insurance,[*7],[*7],[*7]
9/2009 - 11/2009,,          Financing,[*7],[*7],[*7]
9/2009 - 11/2009,,          Insurance,[*7],[*7],[*7]
9/2009 - 11/2009,,     Real estate and professional and business services,6.3,7.1,1.5
9/2009 - 11/2009,,          Real estate,0.7,0.8,0.5
9/2009 - 11/2009,,          Professional and business services,5.6,6.3,1.9
9/2009 - 11/2009,,               Professional and business services (excl. cleaning and similar activities),3.3,3.8,1.4
9/2009 - 11/2009,,               Cleaning and similar activities,2.3,2.6,3.6
9/2009 - 11/2009,,"Public administration, social and personal services",12.3,13.8,1.4
9/2009 - 11/2009,,     Public administration,[*7],[*7],[*7]
9/2009 - 11/2009,,     Education,3.4,3.8,1.8
9/2009 - 11/2009,,     Human health and social work activities,1.2,1.4,0.7
9/2009 - 11/2009,,          Human health activities,[*7],[*7],[*7]
9/2009 - 11/2009,,          Social work activities,1.1,1.3,1.8
9/2009 - 11/2009,,"     Arts, entertainment and recreation",2.5,2.8,4.5
9/2009 - 11/2009,,     Other service activities,5.2,5.8,1.4
9/2009 - 11/2009,,Other industries,[*7],[*7],[*7]
9/2009 - 11/2009,,Overall,88.8,100.0,2.4
10/2009 - 12/2009,,Manufacturing,2.4,2.8,1.6
10/2009 - 12/2009,,Construction,35.4,42.5,12.1
10/2009 - 12/2009,,     Foundation and superstructure,23.8,28.6,10.7
10/2009 - 12/2009,,"     Decoration, repair and maintenance for buildings",11.6,14.0,16.5
10/2009 - 12/2009,,Import/export trade and wholesale,3.7,4.4,0.6
10/2009 - 12/2009,,     Import and export trade,2.9,3.5,0.5
10/2009 - 12/2009,,     Wholesale,0.7,0.9,1.8
10/2009 - 12/2009,,"Retail, accommodation and food services (5)",11.5,13.8,1.9
10/2009 - 12/2009,,     Retail,6.4,7.7,2.0
10/2009 - 12/2009,,     Accommodation and food services,5.1,6.1,1.8
10/2009 - 12/2009,,          Accommodation services,[*7],[*7],[*7]
10/2009 - 12/2009,,          Food and beverage service activities,4.6,5.6,2.0
10/2009 - 12/2009,,"Transportation, storage, postal and courier services, information and communications",10.3,12.4,2.3
10/2009 - 12/2009,,     Transportation and storage,9.5,11.4,3.1
10/2009 - 12/2009,,          Transportation,8.9,10.7,3.9
10/2009 - 12/2009,,          Warehousing and support activities for transportation,0.6,0.7,0.7
10/2009 - 12/2009,,     Postal and courier activities,[*7],[*7],[*7]
10/2009 - 12/2009,,     Information and communications,0.6,0.7,0.6
10/2009 - 12/2009,,"Financing, insurance, real estate, professional and business services",6.3,7.5,1.0
10/2009 - 12/2009,,     Financing and insurance,[*7],[*7],[*7]
10/2009 - 12/2009,,          Financing,[*7],[*7],[*7]
10/2009 - 12/2009,,          Insurance,[*7],[*7],[*7]
10/2009 - 12/2009,,     Real estate and professional and business services,5.9,7.1,1.4
10/2009 - 12/2009,,          Real estate,0.8,0.9,0.6
10/2009 - 12/2009,,          Professional and business services,5.1,6.2,1.7
10/2009 - 12/2009,,               Professional and business services (excl. cleaning and similar activities),3.4,4.1,1.4
10/2009 - 12/2009,,               Cleaning and similar activities,1.7,2.1,2.7
10/2009 - 12/2009,,"Public administration, social and personal services",13.8,16.5,1.6
10/2009 - 12/2009,,     Public administration,[*7],[*7],[*7]
10/2009 - 12/2009,,     Education,4.0,4.8,2.2
10/2009 - 12/2009,,     Human health and social work activities,1.3,1.6,0.8
10/2009 - 12/2009,,          Human health activities,[*7],[*7],[*7]
10/2009 - 12/2009,,          Social work activities,1.0,1.1,1.5
10/2009 - 12/2009,,"     Arts, entertainment and recreation",2.8,3.4,5.0
10/2009 - 12/2009,,     Other service activities,5.6,6.8,1.5
10/2009 - 12/2009,,Other industries,[*7],[*7],[*7]
10/2009 - 12/2009,,Overall,83.3,100.0,2.3
11/2009 - 1/2010,,Manufacturing,1.9,2.4,1.3
11/2009 - 1/2010,,Construction,30.7,38.9,10.4
11/2009 - 1/2010,,     Foundation and superstructure,20.7,26.3,9.3
11/2009 - 1/2010,,"     Decoration, repair and maintenance for buildings",10.0,12.7,13.9
11/2009 - 1/2010,,Import/export trade and wholesale,3.7,4.7,0.6
11/2009 - 1/2010,,     Import and export trade,2.8,3.6,0.5
11/2009 - 1/2010,,     Wholesale,0.8,1.1,1.9
11/2009 - 1/2010,,"Retail, accommodation and food services (5)",12.2,15.5,2.1
11/2009 - 1/2010,,     Retail,6.1,7.8,1.9
11/2009 - 1/2010,,     Accommodation and food services,6.1,7.8,2.2
11/2009 - 1/2010,,          Accommodation services,[*7],[*7],[*7]
11/2009 - 1/2010,,          Food and beverage service activities,5.9,7.5,2.5
11/2009 - 1/2010,,"Transportation, storage, postal and courier services, information and communications",10.5,13.3,2.4
11/2009 - 1/2010,,     Transportation and storage,9.5,12.1,3.1
11/2009 - 1/2010,,          Transportation,8.4,10.7,3.7
11/2009 - 1/2010,,          Warehousing and support activities for transportation,1.1,1.4,1.4
11/2009 - 1/2010,,     Postal and courier activities,[*7],[*7],[*7]
11/2009 - 1/2010,,     Information and communications,0.9,1.1,0.8
11/2009 - 1/2010,,"Financing, insurance, real estate, professional and business services",6.3,8.0,1.0
11/2009 - 1/2010,,     Financing and insurance,[*7],[*7],[*7]
11/2009 - 1/2010,,          Financing,[*7],[*7],[*7]
11/2009 - 1/2010,,          Insurance,[*7],[*7],[*7]
11/2009 - 1/2010,,     Real estate and professional and business services,5.8,7.4,1.3
11/2009 - 1/2010,,          Real estate,0.6,0.7,0.4
11/2009 - 1/2010,,          Professional and business services,5.2,6.7,1.8
11/2009 - 1/2010,,               Professional and business services (excl. cleaning and similar activities),2.8,3.6,1.2
11/2009 - 1/2010,,               Cleaning and similar activities,2.4,3.0,3.7
11/2009 - 1/2010,,"Public administration, social and personal services",13.5,17.1,1.5
